,TID,Version,Volume,_id,name,path,rights
47,7848348e-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c23,.CN=MAC_MAHON_USERS.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/MAC MAHON,rwcefm
48,0eeaa900-0875-44ec-16-84-00a9ea0e7508,2,VOLDATAG,5a67c1b62525b99975918c25,.CN=L_BOL_PTX_FILR_MAC MAHON.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/MAC MAHON,rwcefm
49,a7edbb80-101e-11db-aa-ce-b7762bc1d13f,2,VOLDATAG,5a67c1b62525b99975918c29,.CN=NETTING.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/NETTING,rwcefm
50,956e9a0a-b490-4c37-8b-80-0a9a6e9590b4,2,VOLDATAG,5a67c1b62525b99975918c2b,.CN=PARTICIPATION.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/Participations,rwcefm
51,78483491-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c2d,.CN=REUTER_USERS.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/REUTER,rwcefm
52,fd8fb400-dd92-11dd-a0-f5-0019b9c3666e,2,VOLDATAG,5a67c1b62525b99975918c2f,.CN=SANTE.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/SANTE,rwcefm
53,78483495-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c31,.CN=SDV-ACHATS.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/SDVACHAT,rwcefm
54,7848349f-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c35,.CN=TITRES_USERS.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/Titres,rwcefm
55,78483481-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c39,.CN=TRESORERIE.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/TRESORERIE,rwcefm
56,784834a0-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c3d,.CN=UNICAF.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/UNICAF,rwcefm
