,_id,cn,dn,member
52,5a561c7b8a714b91a76ce91f,IMP-Immobilier1,"cn=IMP-Immobilier1,ou=IPRINTERS,ou=PTX,o=GB1",[]
53,5a561c7b8a714b91a76ce921,IMP-Fiscalite,"cn=IMP-Fiscalite,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=AMRX,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CDNY,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CFRS,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CLDL,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DGCA,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FISCM1,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=GLME,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JURI04,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LBRR,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSFISCAL,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LTTX,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SELY,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STFISCA1,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VBAN,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LLAE,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CVDU,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VBIT,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SBLN,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JHRN,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NBRY,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1']]"
54,5a561c7b8a714b91a76ce923,IMP-Dsi2,"cn=IMP-Dsi2,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=JLST,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSTECDSI2,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=OMCL,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=YRBN,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1']]"
55,5a561c7b8a714b91a76ce925,IMP-RespRHHolding1,"cn=IMP-RespRHHolding1,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=BFVE,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1']]"
56,5a561c7b8a714b91a76ce927,PLANTATIONS,"cn=PLANTATIONS,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=ELRL,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1', 'cn=MADC,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STDIRGE2,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CDBT,ou=DIR-PARTICIPATIONS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JURI01,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CLCD,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LLBU,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JMCR,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CBVT,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1']]"
57,5a561c7b8a714b91a76ce929,IMP-COMMUNICATION-HOLDING-04,"cn=IMP-COMMUNICATION-HOLDING-04,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=EFSR,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1']]"
58,5a561c7b8a714b91a76ce92b,IMP-COMMUNICATION-HOLDING-04_Backup,"cn=IMP-COMMUNICATION-HOLDING-04_Backup,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=EFSR,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1']]"
59,5a561c7b8a714b91a76ce92d,IMP-STANDARD-01_Backup,"cn=IMP-STANDARD-01_Backup,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=OTES,ou=IRIS,ou=PTX,o=GB1', 'cn=ACCUEIL1,ou=IRIS,ou=PTX,o=GB1', 'cn=ACCUEIL2,ou=IRIS,ou=PTX,o=GB1', 'cn=BADGE1,ou=IRIS,ou=PTX,o=GB1', 'cn=BADGE2,ou=IRIS,ou=PTX,o=GB1', 'cn=STANDARD2,ou=IRIS,ou=PTX,o=GB1']]"
60,5a561c7b8a714b91a76ce92f,IMP-STANDARD-01,"cn=IMP-STANDARD-01,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=OTES,ou=IRIS,ou=PTX,o=GB1', 'cn=ACCUEIL1,ou=IRIS,ou=PTX,o=GB1', 'cn=ACCUEIL2,ou=IRIS,ou=PTX,o=GB1', 'cn=BADGE1,ou=IRIS,ou=PTX,o=GB1', 'cn=BADGE2,ou=IRIS,ou=PTX,o=GB1', 'cn=ACFO,ou=INFOGERANCE,ou=PTX,o=GB1', 'cn=STANDARD2,ou=IRIS,ou=PTX,o=GB1']]"
61,5a561c7b8a714b91a76ce931,CGES_DIVISIONS_FMS,"cn=CGES_DIVISIONS_FMS,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=CSHD,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1']]"
62,5a561c7b8a714b91a76ce933,IMP-COMMUNICATION-HOLDING-03_Backup,"cn=IMP-COMMUNICATION-HOLDING-03_Backup,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=EFSR,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FBSD,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XLRY,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ELRL,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1', 'cn=VLBE,ou=DIR-PARTICIPATIONS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JVRN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JLED,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=YRBN,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCOM01,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1']]"
63,5a561c7b8a714b91a76ce935,IMP-COMMUNICATION-HOLDING-03,"cn=IMP-COMMUNICATION-HOLDING-03,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=EFSR,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FBSD,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XLRY,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ELRL,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1', 'cn=VLBE,ou=DIR-PARTICIPATIONS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JVRN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JLED,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCOM01,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1']]"
64,5a561c7b8a714b91a76ce937,IMP-Impression_badge_7_Backup,"cn=IMP-Impression_badge_7_Backup,ou=IPRINTERS,ou=PTX,o=GB1",[]
65,5a561c7b8a714b91a76ce939,IMP-Impression_badge_7,"cn=IMP-Impression_badge_7,ou=IPRINTERS,ou=PTX,o=GB1",[]
66,5a561c7b8a714b91a76ce93b,IMP-CONSO-HOLDING-07_Backup,"cn=IMP-CONSO-HOLDING-07_Backup,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=FHLE,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCONSO3,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CBIE,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CBCT,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCONSO2,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1']]"
67,5a561c7b8a714b91a76ce93d,IMP-CONSO-HOLDING-07,"cn=IMP-CONSO-HOLDING-07,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=FHLE,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCONSO3,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCONSO5,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CBIE,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CBCT,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCONSO2,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1']]"
68,5a561c7b8a714b91a76ce93f,IMP-CONSO-HOLDING-09_Backup,"cn=IMP-CONSO-HOLDING-09_Backup,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=ADVS,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1']]"
69,5a561c7b8a714b91a76ce941,IMP-CONSO-HOLDING-09,"cn=IMP-CONSO-HOLDING-09,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=ADVS,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1']]"
70,5a561c7b8a714b91a76ce943,BLUE-SOLUTION-DAF,"cn=BLUE-SOLUTION-DAF,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=MSAN,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1']]"
71,5a561c7b8a714b91a76ce945,IMP-CONSO-HOLDING-08_BACKUP,"cn=IMP-CONSO-HOLDING-08_BACKUP,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=CDAS,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1']]"
72,5a561c7b8a714b91a76ce947,IMP-CONSO-HOLDING-08,"cn=IMP-CONSO-HOLDING-08,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=CDAS,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1']]"
73,5a561c7b8a714b91a76ce949,IMP-CONSO-HOLDING-06_BACKUP,"cn=IMP-CONSO-HOLDING-06_BACKUP,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=VDNU,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JMSI,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1']]"
74,5a561c7b8a714b91a76ce94b,IMP-CONSO-HOLDING-06,"cn=IMP-CONSO-HOLDING-06,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=VDNU,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JMSI,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1']]"
75,5a561c7b8a714b91a76ce94d,IMP-CONSO-HOLDING-05_BACKUP,"cn=IMP-CONSO-HOLDING-05_BACKUP,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=EHGH,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MCGR,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CHVD,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCONSO5,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CBIE,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1']]"
76,5a561c7b8a714b91a76ce94f,IMP-CONSO-HOLDING-05,"cn=IMP-CONSO-HOLDING-05,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=EHGH,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MCGR,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CHVD,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCONSO4,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCONSO5,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MHFI,ou=INFOGERANCE,ou=PTX,o=GB1', 'cn=CBIE,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1']]"
77,5a561c7b8a714b91a76ce951,IMP-CONSO-HOLDING-04_BACKUP,"cn=IMP-CONSO-HOLDING-04_BACKUP,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=FSRN,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AAAD,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JMDI,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1']]"
78,5a561c7b8a714b91a76ce953,IMP-CONSO-HOLDING-04,"cn=IMP-CONSO-HOLDING-04,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=JMDI,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AAAD,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1']]"
79,5a561c7b8a714b91a76ce955,IMP-CONSO-HOLDING-03_BACKUP,"cn=IMP-CONSO-HOLDING-03_BACKUP,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=JMDI,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MCGR,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FSRN,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MTSU,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PFML,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1']]"
80,5a561c7b8a714b91a76ce957,IMP-CONSO-HOLDING-03 ,"cn=IMP-CONSO-HOLDING-03\ ,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=FSRN,ou=CONSOLIDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MTSU,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PFML,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1']]"
81,5a561c7b8a714b91a76ce959,IMP-ASSURANCES-01,"cn=IMP-ASSURANCES-01,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=ECBD,ou=ASSURANCES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FBDI,ou=ASSURANCES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SGCA,ou=ASSURANCES,ou=BOLLORE,ou=PTX,o=GB1']]"
82,5a561c7b8a714b91a76ce95b,IMP-ASSURANCES-01_Backup,"cn=IMP-ASSURANCES-01_Backup,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=ECBD,ou=ASSURANCES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FBDI,ou=ASSURANCES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SGCA,ou=ASSURANCES,ou=BOLLORE,ou=PTX,o=GB1']]"
83,5a561c7b8a714b91a76ce95d,IMP-RSE-01_Backup,"cn=IMP-RSE-01_Backup,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=LCTY,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1']]"
84,5a561c7b8a714b91a76ce95f,IMP-RSE-01,"cn=IMP-RSE-01,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=LCTY,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1']]"
85,5a561c7b8a714b91a76ce961,IMP-DIRECTION-GENERALE-07_Backup,"cn=IMP-DIRECTION-GENERALE-07_Backup,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=FFDN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LDSA,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1']]"
86,5a561c7b8a714b91a76ce963,IMP-DIRECTION-GENERALE-07,"cn=IMP-DIRECTION-GENERALE-07,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=FFDN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LDSA,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1']]"
87,5a561c7b8a714b91a76ce965,IMP-FILMS-01_Backup,"cn=IMP-FILMS-01_Backup,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=MGRY,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SCNT,ou=DIVISION-FILMS,ou=BOLLORE,ou=PTX,o=GB1']]"
88,5a561c7b8a714b91a76ce967,IMP-FILMS-01,"cn=IMP-FILMS-01,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=MGRY,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SCNT,ou=DIVISION-FILMS,ou=BOLLORE,ou=PTX,o=GB1']]"
89,5a561c7b8a714b91a76ce969,LDAP_GRPWISE,"cn=LDAP_GRPWISE,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=AEB,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AUTOLIB,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AVCT,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=BAL,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=BE,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=BLX,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DCTX,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DESKMEDIA,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DSIH,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ExportXML,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FLHR,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FLRU,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=GALT,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=GVCT,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ILIB,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JLST,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JMRN,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPGY,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LS1DSI,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LS2DSI,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LS3DSI,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LS5DSI,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSRESDSI,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSTECDSI,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSTECDSI2,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NAGIOS1,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NAGIOS2,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NRBS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=OMCL,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PHVR,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SSEA,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=TechDSI,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=TECHMEDIA,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=telephoniedsi,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=TGI,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VBIT,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=WebService,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=YRBN,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AHDD,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AZGI,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=BGDN,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CMTN,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CSHD,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DDNI,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=EGLN,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ETAFI,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FCAT,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FMNS,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=GLSD,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JGAT,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LBTN,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LDRU,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LFHT,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSBLUE01,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSBLUE02,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCPTA06,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCPTA2,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCPTA3,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCPTA4,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCPTA5,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCPTBM2,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MLBN,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NCUI,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NDFCOMPTABOLLORE,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SDGN,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SDMS,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SGUT,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SMNN,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VDBS,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XQIU,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AMSS,ou=DIR-FINANCIERE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CVIE,ou=DIR-FINANCIERE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DAON,ou=DIR-FINANCIERE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FLRE,ou=DIR-FINANCIERE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LS4DSI,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ASSDSI,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=BHBT,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LS6DSI,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1']]"
90,5a561c7b8a714b91a76ce96b,RelationsInvestisseurs,"cn=RelationsInvestisseurs,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=CDBT,ou=DIR-PARTICIPATIONS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ADSG,ou=DIR-PARTICIPATIONS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=EFSR,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FBSD,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XLRY,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1']]"
91,5a561c7b8a714b91a76ce96d,ELITES_ANGE_MANCINI,"cn=ELITES_ANGE_MANCINI,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=SFSD2,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AMCI,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1']]"
92,5a561c7b8a714b91a76ce96f,OPTIM'IS DATAFINANCE,"cn=OPTIM'IS DATAFINANCE,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=CLDL,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LTTX,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LBRR,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LLAE,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VBIT,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SBLN,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1']]"
93,5a561c7b8a714b91a76ce971,IMP-Juridique4_Backup,"cn=IMP-Juridique4_Backup,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=JURI02,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1']]"
94,5a561c7b8a714b91a76ce973,IMP-Juridique4,"cn=IMP-Juridique4,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=JURI02,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1']]"
95,5a561c7b8a714b91a76ce975,IMP-DIRECTION-GENERALE-06_Backup,"cn=IMP-DIRECTION-GENERALE-06_Backup,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=ERUE,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1', 'cn=SFSD2,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1']]"
96,5a561c7b8a714b91a76ce977,IMP-DIRECTION-GENERALE-06,"cn=IMP-DIRECTION-GENERALE-06,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=ERUE,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1', 'cn=SFSD2,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1']]"
97,5a561c7b8a714b91a76ce979,IMP-COMMUNICATION-HOLDING-02_Backup,"cn=IMP-COMMUNICATION-HOLDING-02_Backup,ou=IPRINTERS,ou=PTX,o=GB1","[['cn=XLRY,ou=COMMUNICATION,ou=BOLLORE,ou=PTX,o=GB1']]"
