,Version,Volume,_id,path,quota
284,2,VOLDATAH,5a67c1c92525b9997591a775,\HOME\EVSR,1024000000
285,2,VOLDATAH,5a67c1c92525b9997591a777,\HOME\EXTBMD01,1024000000
286,2,VOLDATAH,5a67c1c92525b9997591a779,\HOME\FAAI,1024000000
287,2,VOLDATAH,5a67c1c92525b9997591a77b,\HOME\FBDI,1024000000
288,2,VOLDATAH,5a67c1c92525b9997591a77d,\HOME\FBRE,1024000000
289,2,VOLDATAH,5a67c1c92525b9997591a77f,\HOME\FBSD,1024000000
290,2,VOLDATAH,5a67c1c92525b9997591a781,\HOME\FBTU,1024000000
291,2,VOLDATAH,5a67c1c92525b9997591a783,\HOME\FCAT,1024000000
292,2,VOLDATAH,5a67c1c92525b9997591a785,\HOME\FCNU,1024000000
293,2,VOLDATAH,5a67c1c92525b9997591a787,\HOME\FDBT,1024000000
294,2,VOLDATAH,5a67c1c92525b9997591a789,\HOME\FDRN,1024000000
295,2,VOLDATAH,5a67c1c92525b9997591a78b,\HOME\FFDN,2560000000
296,2,VOLDATAH,5a67c1c92525b9997591a78d,\HOME\FFLE,1024000000
297,2,VOLDATAH,5a67c1c92525b9997591a78f,\HOME\FGAD,1024000000
298,2,VOLDATAH,5a67c1c92525b9997591a791,\HOME\FGAS,1024000000
299,2,VOLDATAH,5a67c1c92525b9997591a793,\HOME\FGIU,1024000000
300,2,VOLDATAH,5a67c1c92525b9997591a795,\HOME\FHDR,1024000000
301,2,VOLDATAH,5a67c1c92525b9997591a797,\HOME\FHUT,1024000000
302,2,VOLDATAH,5a67c1c92525b9997591a799,\HOME\FIDFC,1024000000
303,2,VOLDATAH,5a67c1c92525b9997591a79b,\HOME\FIDFC2,1024000000
304,2,VOLDATAH,5a67c1c92525b9997591a79d,\HOME\FISCM1,1024000000
305,2,VOLDATAH,5a67c1c92525b9997591a79f,\HOME\FIZI,1024000000
306,2,VOLDATAH,5a67c1c92525b9997591a7a1,\HOME\FLRE,6442450944
307,2,VOLDATAH,5a67c1c92525b9997591a7a3,\HOME\FLRU,5120000000
308,2,VOLDATAH,5a67c1c92525b9997591a7a5,\HOME\FLVL,1024000000
309,2,VOLDATAH,5a67c1c92525b9997591a7a7,\HOME\FMCE,1024000000
310,2,VOLDATAH,5a67c1c92525b9997591a7a9,\HOME\FMNS,1024000000
311,2,VOLDATAH,5a67c1c92525b9997591a7ab,\HOME\FMON,1024000000
312,2,VOLDATAH,5a67c1c92525b9997591a7ad,\HOME\FMSU,1024000000
313,2,VOLDATAH,5a67c1c92525b9997591a7af,\HOME\FONDBEN1,1024000000
314,2,VOLDATAH,5a67c1c92525b9997591a7b1,\HOME\FONDBEN2,1024000000
315,2,VOLDATAH,5a67c1c92525b9997591a7b3,\HOME\FONDGO,1024000000
316,2,VOLDATAH,5a67c1c92525b9997591a7b5,\HOME\FONDGO2,1024000000
317,2,VOLDATAH,5a67c1c92525b9997591a7b7,\HOME\FONDNE2,1024000000
