,Volume,_id,path,quota
959,VOLDATAH,5a0c05ca6be3647bbe197be7,\HOME\WEBFAM02,1024000000
960,VOLDATAH,5a0c05ca6be3647bbe197be9,\HOME\XAIT,1024000000
961,VOLDATAH,5a0c05ca6be3647bbe197beb,\HOME\XCOS,1024000000
962,VOLDATAH,5a0c05ca6be3647bbe197bed,\HOME\XCPS,1024000000
963,VOLDATAH,5a0c05ca6be3647bbe197bef,\HOME\XFND,1024000000
964,VOLDATAH,5a0c05ca6be3647bbe197bf1,\HOME\XPOR,1024000000
965,VOLDATAH,5a0c05ca6be3647bbe197bf3,\HOME\XQIU,1024000000
966,VOLDATAH,5a0c05ca6be3647bbe197bf5,\HOME\YBDN,1024000000
967,VOLDATAH,5a0c05ca6be3647bbe197bf7,\HOME\YBLE,1024000000
968,VOLDATAH,5a0c05ca6be3647bbe197bf9,\HOME\YCBT,1024000000
969,VOLDATAH,5a0c05ca6be3647bbe197bfb,\HOME\YGIN,1024000000
970,VOLDATAH,5a0c05ca6be3647bbe197bfd,\HOME\YKAU,1024000000
971,VOLDATAH,5a0c05ca6be3647bbe197bff,\HOME\YLAG,1024000000
972,VOLDATAH,5a0c05ca6be3647bbe197c01,\HOME\YLBC,1024000000
973,VOLDATAH,5a0c05ca6be3647bbe197c03,\HOME\YLCQ,1024000000
974,VOLDATAH,5a0c05ca6be3647bbe197c05,\HOME\YLGC,1024000000
975,VOLDATAH,5a0c05ca6be3647bbe197c07,\HOME\YLPO,1024000000
976,VOLDATAH,5a0c05ca6be3647bbe197c09,\HOME\YRBN,1024000000
977,VOLDATAH,5a0c05ca6be3647bbe197c0b,\HOME\ZAP2011,1024000000
978,VOLDATAH,5a0c05ca6be3647bbe197c0d,\HOME\ZRK,1024000000
979,VOLDATAH,5a0c05ca6be3647bbe197c0f,\HOME\ZSAI,1024000000
980,VOLDATAH,5a0c05ca6be3647bbe197c11,\HOME\ZSTA,1024000000
981,VOLDATAH,5a0c05ca6be3647bbe197c13,\HOME\LSCANAL1,1024000000
982,VOLDATAH,5a0c05ca6be3647bbe197c15,\HOME\LSCANAL2,1024000000
983,VOLDATAH,5a0c05ca6be3647bbe197c17,\HOME\MMAD,1024000000
984,VOLDATAH,5a0c05ca6be3647bbe197c19,\HOME\MSVR,1024000000
985,VOLDATAH,5a0c05ca6be3647bbe197c1b,\HOME\SMNN,1024000000
986,VOLDATAH,5a0c05ca6be3647bbe197c1d,\HOME\STEARTH2,1024000000
987,VOLDATAH,5a0c05ca6be3647bbe197c1f,\HOME\NBNR,1024000000
988,VOLDATAH,5a0c05ca6be3647bbe197c21,\HOME\TCSS,1024000000
989,VOLDATAH,5a0c05ca6be3647bbe197c23,\HOME\EXTMAT01,1024000000
990,VOLDATAH,5a0c05ca6be3647bbe197c25,\HOME\MACT,1024000000
991,VOLDATAH,5a0c05ca6be3647bbe197c27,\HOME\MDIL,1024000000
992,VOLDATAH,5a0c05ca6be3647bbe197c29,\HOME\LSAFFI01,1024000000
993,VOLDATAH,5a0c05ca6be3647bbe197c2b,\HOME\LSAFFI02,1024000000
994,VOLDATAH,5a0c05ca6be3647bbe197c2d,\HOME\LSAFFI03,1024000000
995,VOLDATAH,5a0c05ca6be3647bbe197c2f,\HOME\LSAFFI04,1024000000
