,Volume,_id,name,path,rights
93,VOLDATAH,5a0c05c86be3647bbe196f82,.CN=DGIY.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/DGIY,rwcefm
94,VOLDATAH,5a0c05c86be3647bbe196f84,.CN=DIRACHAT.OU=DIR-ACHATS.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/DIRACHAT,rwcefm
95,VOLDATAH,5a0c05c86be3647bbe196f86,.CN=DMATIN1.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/DMATIN1,rwcefm
96,VOLDATAH,5a0c05c86be3647bbe196f88,.CN=DMIS.OU=DIR-GENERALE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/DMIS ,rwcefm
97,VOLDATAH,5a0c05c86be3647bbe196f8a,.CN=DOFO.OU=BOLLOREMEDIAREGIE.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/DOFO,rwcefm
98,VOLDATAH,5a0c05c86be3647bbe196f8c,.CN=DRDU.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/DRDU,rwcefm
99,VOLDATAH,5a0c05c86be3647bbe196f8e,.CN=DVCN.OU=DIR-GENERALE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/DVCN,rwceafm
100,VOLDATAH,5a0c05c86be3647bbe196f90,.CN=DVVR.OU=AUDIT.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/DVVR,rwcefm
101,VOLDATAH,5a0c05c86be3647bbe196f92,.CN=CGOE.OU=BOLLOREMEDIAREGIE.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CGSD/CGOE,rwcefm
102,VOLDATAH,5a0c05c86be3647bbe196f94,.CN=CMBL.OU=BOLLOREMEDIA.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CMBL/exLDHM/Fichier Presse Direct 8 20 Janv 06.xls,rwceafm
103,VOLDATAH,5a0c05c86be3647bbe196f96,.CN=CMBL.OU=BOLLOREMEDIA.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CMBL/exLDHM/SWWATER.INI,rwceafm
104,VOLDATAH,5a0c05c86be3647bbe196f98,.CN=DWTS.OU=DIR-ACHATS.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/DWTS,rwcefm
105,VOLDATAH,5a0c05c86be3647bbe196f9a,.CN=ECBD.OU=ASSURANCES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/ECBD,rwcefm
106,VOLDATAH,5a0c05c86be3647bbe196f9c,.CN=EDCT.OU=FONDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/EDCT,rwcefm
107,VOLDATAH,5a0c05c86be3647bbe196f9e,.CN=EDDE.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/EDDE,rwcefm
108,VOLDATAH,5a0c05c86be3647bbe196fa0,.CN=EDNS.OU=DIR-GENERALE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/EDNS,rwcefm
109,VOLDATAH,5a0c05c86be3647bbe196fa2,.CN=EDRS.OU=DIR-GENERALE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/EDRS,rwcefm
110,VOLDATAH,5a0c05c86be3647bbe196fa4,.CN=EFSR.OU=COMMUNICATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/EFSR,rwcefm
111,VOLDATAH,5a0c05c86be3647bbe196fa6,.CN=EGEL.OU=IRIS.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/EGEL,rwceafm
112,VOLDATAH,5a0c05c86be3647bbe196fa8,.CN=EGLN.OU=COMPTABILITE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/EGLN,rwcefm
113,VOLDATAH,5a0c05c86be3647bbe196faa,.CN=EHGH.OU=CONSOLIDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/EHGH,rwceafm
114,VOLDATAH,5a0c05c86be3647bbe196fac,.CN=ELRL.OU=BOLLOREMEDIA.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/ELRL,rwcefm
115,VOLDATAH,5a0c05c86be3647bbe196fae,.CN=ERUE.OU=BOLLOREMEDIA.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/ERUE,rwcefm
116,VOLDATAH,5a0c05c86be3647bbe196fb0,.CN=ESCT.OU=TITRES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/ESCT,rwceafm
117,VOLDATAH,5a0c05c86be3647bbe196fb2,.CN=ETST.OU=DIR-ACHATS.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/ETST,rwcefm
118,VOLDATAH,5a0c05c86be3647bbe196fb4,.CN=FBDI.OU=ASSURANCES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FBDI,rwcefm
119,VOLDATAH,5a0c05c86be3647bbe196fb6,.CN=FBSD.OU=COMMUNICATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FBSD,rwcefm
